_id,INSPECT_ID,SR_NUM,BEG_DATE,END_DATE,STATUS
7792,156792,HCE-20151216-6505,2016-01-27T00:00:00,2016-01-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7793,156793,HCE-20151216-6502,2016-01-27T00:00:00,2016-01-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7794,156794,HCE-20151216-6504,2016-01-27T00:00:00,2016-01-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7795,156795,HCE-20151216-6499,2016-01-27T00:00:00,2016-01-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7796,156797,HCE-20151103-6203,2016-01-25T00:00:00,2016-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7797,156798,HCE-20150817-5228,2016-01-25T00:00:00,2016-01-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7798,156800,HCE-20151211-6471,2016-01-25T00:00:00,2016-01-29T00:00:00,
7799,157664,HCE-20160209-1879,2016-02-17T00:00:00,2016-02-23T00:00:00,
7800,157665,HCE-20160111-1677,2016-02-17T00:00:00,2016-02-23T00:00:00,
7801,157666,HCE-20160122-1757,2016-02-17T00:00:00,2016-02-23T00:00:00,
7802,157667,HCE-20150812-5155,2016-02-17T00:00:00,2016-02-23T00:00:00,
7803,157668,HCE-20160120-1743,2016-02-17T00:00:00,2016-02-23T00:00:00,
7804,157684,HCE-20151102-6190,2016-02-17T00:00:00,2016-02-23T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7805,159667,HCE-20150918-5674,2016-04-27T00:00:00,2016-04-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7806,159679,HCE-20151016-6003,2016-04-28T00:00:00,2016-04-29T00:00:00,
7807,159680,HCE-20160217-1960,2016-04-21T00:00:00,2016-04-29T00:00:00,
7808,159986,HCE-20151006-5898,2016-05-25T00:00:00,2016-05-25T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7809,160043,HCE-20160104-1010,2016-05-20T00:00:00,2016-06-01T00:00:00,
7810,160044,HCE-20151019-6027,2016-05-17T00:00:00,2016-06-01T00:00:00,
7811,160045,HCE-20151221-6535,2016-05-20T00:00:00,2016-06-01T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7812,160046,HCE-20160408-2339,2016-05-19T00:00:00,2016-06-01T00:00:00,
7813,160047,HCE-20160301-2053,2016-05-25T00:00:00,2016-06-01T00:00:00,
7814,160048,HCE-20160415-2399,2016-05-24T00:00:00,2016-06-01T00:00:00,
7815,160049,HCE-20160415-2398,2016-05-25T00:00:00,2016-06-01T00:00:00,
7816,160050,HCE-20160419-2421,2016-05-25T00:00:00,2016-06-01T00:00:00,
7817,160051,HCE-20160419-2422,2016-05-25T00:00:00,2016-06-01T00:00:00,
7818,160133,HCE-20160310-2112,2016-06-09T00:00:00,2016-06-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7819,160295,HCE-20160422-2454,2016-05-31T00:00:00,2016-06-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
7820,155341,HCE-20150512-3455,2015-12-03T00:00:00,2015-12-03T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7821,155489,HCE-20151009-5951,2015-12-02T00:00:00,2015-12-09T00:00:00,
7822,155491,HCE-20151015-5997,2015-12-02T00:00:00,2015-12-09T00:00:00,
7823,155503,HCE-20150831-5433,2015-12-02T00:00:00,2015-12-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
7824,155505,HCE-20150827-5404,2015-11-12T00:00:00,2015-12-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
7825,155506,HCE-20151014-5986,2015-11-20T00:00:00,2015-12-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
7826,155507,HCE-20151014-5987,2015-11-20T00:00:00,2015-12-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
7827,155615,HCE-20151125-6373,2015-12-14T00:00:00,2015-12-15T00:00:00,
7828,156568,HCE-20151217-6519,2016-01-21T00:00:00,2016-01-22T00:00:00,NO CAUSE FOR ACTION INSPECTION
7829,156569,HCE-20151104-6215,2016-01-21T00:00:00,2016-01-22T00:00:00,
7830,156570,HCE-20160115-1718,2016-01-20T00:00:00,2016-01-22T00:00:00,NO CAUSE FOR ACTION INSPECTION
7831,156571,HCE-20151202-6417,2016-01-21T00:00:00,2016-01-22T00:00:00,
7832,156846,HCE-20150402-3071,2015-11-16T00:00:00,2016-02-01T00:00:00,
7833,156885,HCE-20150401-3069,2015-11-16T00:00:00,2016-02-01T00:00:00,
7834,156887,HCE-20151026-6109,2015-12-08T00:00:00,2016-02-01T00:00:00,
7835,158085,HCE-20160107-1041,2016-03-01T00:00:00,2016-03-07T00:00:00,
7836,160203,HCE-20160411-2353,2016-05-17T00:00:00,2016-06-15T00:00:00,
7837,160206,HCE-20150819-5281,2016-05-23T00:00:00,2016-06-15T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7838,160256,HCE-20160428-2491,2016-06-16T00:00:00,2016-06-17T00:00:00,
7839,160257,HCE-20160407-2331,2016-06-16T00:00:00,2016-06-17T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7840,160258,HCE-20160531-3163,2016-06-16T00:00:00,2016-06-17T00:00:00,NO CAUSE FOR ACTION INSPECTION
7841,160259,HCE-20160505-2554,2016-06-16T00:00:00,2016-06-17T00:00:00,NO CAUSE FOR ACTION INSPECTION
7842,160260,HCE-20160505-2556,2016-06-16T00:00:00,2016-06-17T00:00:00,NO CAUSE FOR ACTION INSPECTION
7843,160261,HCE-20160505-2547,2016-06-13T00:00:00,2016-06-17T00:00:00,NO CAUSE FOR ACTION INSPECTION
7844,160262,HCE-20160509-2577,2016-06-14T00:00:00,2016-06-17T00:00:00,NO CAUSE FOR ACTION INSPECTION
7845,160433,HCE-20160512-2615,2016-06-27T00:00:00,2016-06-28T00:00:00,
7846,160435,HCE-20160516-2640,2016-06-27T00:00:00,2016-06-28T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7847,160437,HCE-20160516-2660,2016-06-27T00:00:00,2016-06-28T00:00:00,NO CAUSE FOR ACTION INSPECTION
7848,160720,HCE-20160516-2665,2016-06-23T00:00:00,2016-07-12T00:00:00,
7849,160721,HCE-20160516-2658,2016-06-23T00:00:00,2016-07-12T00:00:00,NO CAUSE FOR ACTION INSPECTION
7850,160722,HCE-20151105-6224,2016-06-24T00:00:00,2016-07-12T00:00:00,
7851,160723,HCE-20151013-5964,2016-06-24T00:00:00,2016-07-12T00:00:00,
7852,160724,HCE-20151027-6124,2016-06-24T00:00:00,2016-07-12T00:00:00,NO CAUSE FOR ACTION INSPECTION
7853,161228,HCE-20160129-1819,2016-07-29T00:00:00,2016-08-01T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7854,161231,HCE-20160623-3410,2016-07-29T00:00:00,2016-08-01T00:00:00,NO CAUSE FOR ACTION INSPECTION
7855,161892,HCE-20160705-3499,2016-08-24T00:00:00,2016-08-24T00:00:00,
7856,161907,HCE-20160602-3198,2016-08-24T00:00:00,2016-08-24T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7857,155644,HCE-20150625-4341,2015-12-10T00:00:00,2015-12-16T00:00:00,
7858,155658,HCE-20150605-4081,2015-12-01T00:00:00,2015-12-16T00:00:00,
7859,157064,HCE-20151223-6576,2016-02-04T00:00:00,2016-02-08T00:00:00,NO CAUSE FOR ACTION INSPECTION
7860,157066,HCE-20151229-6592,2016-02-04T00:00:00,2016-02-08T00:00:00,
7861,157067,HCE-20151119-6326,2016-02-04T00:00:00,2016-02-08T00:00:00,
7862,157084,HCE-20150904-5519,2016-02-04T00:00:00,2016-02-08T00:00:00,
7863,157147,HCE-20151222-6564,2016-02-08T00:00:00,2016-02-09T00:00:00,
7864,157384,HCE-20151105-6221,2016-02-12T00:00:00,2016-02-12T00:00:00,
7865,157927,HCE-20160224-2012,2016-02-29T00:00:00,2016-03-01T00:00:00,
7866,158036,HCE-20160229-2044,2016-03-03T00:00:00,2016-03-04T00:00:00,
7867,158038,HCE-20151016-6026,2016-03-03T00:00:00,2016-03-04T00:00:00,
7868,158041,HCE-20160104-1009,2016-03-03T00:00:00,2016-03-04T00:00:00,
7869,158044,HCE-20160105-1019,2016-02-22T00:00:00,2016-03-04T00:00:00,
7870,158048,HCE-20160125-1769,2016-03-03T00:00:00,2016-03-04T00:00:00,
7871,158050,HCE-20160104-1001,2016-03-03T00:00:00,2016-03-04T00:00:00,
7872,158866,HCE-20150716-4686,2016-03-29T00:00:00,2016-03-29T00:00:00,
7873,158884,HCE-20151120-6328,2016-03-29T00:00:00,2016-03-29T00:00:00,
7874,158926,HCE-20150714-4580,2016-03-30T00:00:00,2016-03-30T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7875,158927,HCE-20151221-6534,2016-03-30T00:00:00,2016-03-30T00:00:00,
7876,158944,HCE-20160202-1844,2016-03-30T00:00:00,2016-03-30T00:00:00,
7877,159146,HCE-20160211-1919,2016-04-01T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7878,159147,HCE-20160211-1905,2016-04-01T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7879,159148,HCE-20160211-1910,2016-04-01T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7880,159149,HCE-20160211-1896,2016-04-01T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7881,159152,HCE-20160211-1908,2016-04-04T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7882,159153,HCE-20160211-1899,2016-04-04T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7883,155500,HCE-20151118-6309,2015-12-08T00:00:00,2015-12-09T00:00:00,NO CAUSE FOR ACTION INSPECTION
7884,155501,HCE-20151030-6175,2015-12-08T00:00:00,2015-12-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7885,155534,HCE-20151019-6037,2015-12-08T00:00:00,2015-12-10T00:00:00,
7886,155535,HCE-20151020-6046,2015-12-09T00:00:00,2015-12-10T00:00:00,
7887,155586,HCE-20150923-5723,2015-12-10T00:00:00,2015-12-14T00:00:00,
7888,155588,HCE-20151001-5852,2015-12-10T00:00:00,2015-12-14T00:00:00,
7889,155589,HCE-20150910-5556,2015-12-10T00:00:00,2015-12-14T00:00:00,NO CAUSE FOR ACTION INSPECTION
7890,155590,HCE-20151029-6159,2015-12-11T00:00:00,2015-12-14T00:00:00,NO CAUSE FOR ACTION INSPECTION
7891,155591,HCE-20150817-5226,2015-12-10T00:00:00,2015-12-14T00:00:00,
7892,155593,HCE-20150916-5634,2015-12-10T00:00:00,2015-12-14T00:00:00,NO CAUSE FOR ACTION INSPECTION
7893,155595,HCE-20151103-6201,2015-12-10T00:00:00,2015-12-14T00:00:00,NO CAUSE FOR ACTION INSPECTION
7894,155600,HCE-20150817-5228,2015-12-08T00:00:00,2015-12-14T00:00:00,
7895,155604,HCE-20150915-5618,2015-12-10T00:00:00,2015-12-14T00:00:00,
7896,155686,HCE-20151216-6496,2015-12-11T00:00:00,2015-12-17T00:00:00,
7897,155689,HCE-20151106-6233,2015-12-15T00:00:00,2015-12-17T00:00:00,
7898,156527,HCE-20150819-5281,2015-12-18T00:00:00,2016-01-21T00:00:00,
7899,156528,HCE-20150806-5060,2015-12-18T00:00:00,2016-01-21T00:00:00,
7900,157027,HCE-20151210-6464,2016-02-04T00:00:00,2016-02-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7901,157028,HCE-20151103-6200,2016-02-04T00:00:00,2016-02-05T00:00:00,
7902,157344,HCE-20151230-6602,2016-02-10T00:00:00,2016-02-12T00:00:00,NO CAUSE FOR ACTION INSPECTION
7903,157604,HCE-20150824-5358,2016-02-11T00:00:00,2016-02-23T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7904,157605,HCE-20150923-5720,2016-02-19T00:00:00,2016-02-23T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7905,157606,HCE-20151218-6524,2016-02-22T00:00:00,2016-02-23T00:00:00,NO CAUSE FOR ACTION INSPECTION
7906,157624,HCE-20160104-1015,2016-02-17T00:00:00,2016-02-23T00:00:00,
7907,157648,HCE-20151104-6207,2016-02-22T00:00:00,2016-02-23T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7908,157884,HCE-20151028-6146,2016-02-22T00:00:00,2016-02-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7909,157886,HCE-20151028-6147,2016-02-22T00:00:00,2016-02-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7910,157887,HCE-20151028-6144,2016-02-22T00:00:00,2016-02-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7911,157888,HCE-20151028-6145,2016-02-22T00:00:00,2016-02-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7912,157889,HCE-20151028-6143,2016-02-22T00:00:00,2016-02-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7913,157890,HCE-20151028-6148,2016-02-22T00:00:00,2016-02-29T00:00:00,NO CAUSE FOR ACTION INSPECTION
7914,157891,HCE-20150611-4153,2016-02-22T00:00:00,2016-02-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7915,157892,HCE-20150513-3484,2016-02-22T00:00:00,2016-02-29T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7916,157893,HCE-20151021-6075,2016-02-22T00:00:00,2016-02-29T00:00:00,
7917,157894,HCE-20151021-6074,2016-02-22T00:00:00,2016-02-29T00:00:00,
7918,158093,HCE-20151103-6197,2016-03-04T00:00:00,2016-03-07T00:00:00,
7919,158094,HCE-20160219-1979,2016-03-04T00:00:00,2016-03-07T00:00:00,
7920,158104,HCE-20160121-1754,2016-03-03T00:00:00,2016-03-07T00:00:00,NO CAUSE FOR ACTION INSPECTION
7921,158304,HCE-20160129-1818,2016-03-11T00:00:00,2016-03-14T00:00:00,
7922,159077,HCE-20151204-6424,2016-03-22T00:00:00,2016-04-04T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7923,159168,HCE-20160217-1957,2016-04-04T00:00:00,2016-04-06T00:00:00,
7924,159580,HCE-20160222-1994,2016-04-19T00:00:00,2016-04-21T00:00:00,NO CAUSE FOR ACTION INSPECTION
7925,155455,HCE-20150922-5707,2015-12-03T00:00:00,2015-12-08T00:00:00,
7926,156104,HCE-20151009-5944,2015-12-18T00:00:00,2016-01-04T00:00:00,
7927,156106,HCE-20151014-5980,2015-12-18T00:00:00,2016-01-04T00:00:00,NO CAUSE FOR ACTION INSPECTION
7928,156107,HCE-20151109-6247,2015-12-18T00:00:00,2016-01-04T00:00:00,NO CAUSE FOR ACTION INSPECTION
7929,156108,HCE-20151109-6252,2015-12-18T00:00:00,2016-01-04T00:00:00,
7930,156109,HCE-20151026-6114,2015-12-18T00:00:00,2016-01-04T00:00:00,NO CAUSE FOR ACTION INSPECTION
7931,156110,HCE-20150904-5518,2015-12-18T00:00:00,2016-01-04T00:00:00,NO CAUSE FOR ACTION INSPECTION
7932,156193,HCE-20151102-6190,2016-01-05T00:00:00,2016-01-06T00:00:00,
7933,156194,HCE-20151118-6316,2016-01-05T00:00:00,2016-01-06T00:00:00,NO CAUSE FOR ACTION INSPECTION
7934,156684,HCE-20150917-5636,2016-01-19T00:00:00,2016-01-27T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7935,156686,HCE-20151102-6181,2016-01-26T00:00:00,2016-01-27T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7936,156687,HCE-20151026-6113,2016-01-26T00:00:00,2016-01-27T00:00:00,
7937,156688,HCE-20150617-4235,2016-01-26T00:00:00,2016-01-27T00:00:00,
7938,156706,HCE-20150727-4871,2016-01-26T00:00:00,2016-01-27T00:00:00,
7939,156727,HCE-20151217-6515,2016-01-27T00:00:00,2016-01-27T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7940,157644,HCE-20160106-1033,2016-02-23T00:00:00,2016-02-23T00:00:00,
7941,159154,HCE-20160211-1917,2016-04-04T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7942,159155,HCE-20160211-1918,2016-04-04T00:00:00,2016-04-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7943,159608,HCE-20160104-1015,2016-03-30T00:00:00,2016-04-22T00:00:00,
7944,159609,HCE-20160224-2012,2016-04-12T00:00:00,2016-04-22T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7945,159610,HCE-20160304-2067,2016-04-11T00:00:00,2016-04-22T00:00:00,NO CAUSE FOR ACTION INSPECTION
7946,159611,HCE-20160107-1038,2016-04-13T00:00:00,2016-04-22T00:00:00,
7947,160016,HCE-20151120-6340,2016-05-25T00:00:00,2016-05-26T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7948,160017,HCE-20160406-2322,2016-05-25T00:00:00,2016-05-26T00:00:00,NO CAUSE FOR ACTION INSPECTION
7949,160070,HCE-20160412-2357,2016-05-31T00:00:00,2016-06-03T00:00:00,
7950,160134,HCE-20160405-2299,2016-06-09T00:00:00,2016-06-10T00:00:00,
7951,160152,HCE-20151014-5973,2016-06-09T00:00:00,2016-06-13T00:00:00,
7952,160153,HCE-20160502-2514,2016-06-09T00:00:00,2016-06-13T00:00:00,
7953,160154,HCE-20160603-3212,2016-06-09T00:00:00,2016-06-13T00:00:00,
7954,160155,HCE-20140219-2866,2016-06-09T00:00:00,2016-06-13T00:00:00,NO CAUSE FOR ACTION INSPECTION
7955,155324,HCE-20150427-3272,2015-12-02T00:00:00,2015-12-03T00:00:00,
7956,156130,HCE-20151230-6605,2016-01-04T00:00:00,2016-01-05T00:00:00,NO CAUSE FOR ACTION INSPECTION
7957,156131,HCE-20151019-6028,2016-01-04T00:00:00,2016-01-05T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7958,156187,HCE-20151125-6373,2016-01-05T00:00:00,2016-01-06T00:00:00,
7959,156189,HCE-20151113-6277,2016-01-06T00:00:00,2016-01-06T00:00:00,
7960,156191,HCE-20150522-3896,2016-01-05T00:00:00,2016-01-06T00:00:00,
7961,156192,HCE-20150625-4355,2016-01-05T00:00:00,2016-01-06T00:00:00,
7962,156334,HCE-20150904-5521,2016-01-08T00:00:00,2016-01-13T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7963,156335,HCE-20151104-6211,2016-01-08T00:00:00,2016-01-13T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7964,156353,HCE-20150828-5414,2016-01-05T00:00:00,2016-01-14T00:00:00,NO CAUSE FOR ACTION INSPECTION
7965,159705,HCE-20160328-2225,2016-04-18T00:00:00,2016-05-02T00:00:00,
7966,159735,HCE-20160209-1876,2016-04-12T00:00:00,2016-05-03T00:00:00,
7967,159902,HCE-20160331-2266,2016-05-12T00:00:00,2016-05-16T00:00:00,
7968,159845,HCE-20160317-2171,2016-04-22T00:00:00,2016-05-10T00:00:00,NO CAUSE FOR ACTION INSPECTION
7969,159901,HCE-20160401-2281,2016-05-12T00:00:00,2016-05-16T00:00:00,NO CAUSE FOR ACTION INSPECTION
7970,159904,HCE-20160331-2252,2016-05-12T00:00:00,2016-05-16T00:00:00,
7971,159905,HCE-20160405-2307,2016-05-10T00:00:00,2016-05-16T00:00:00,
7972,159906,HCE-20160331-2264,2016-05-12T00:00:00,2016-05-16T00:00:00,NO CAUSE FOR ACTION INSPECTION
7973,159907,HCE-20160217-1956,2016-05-04T00:00:00,2016-05-16T00:00:00,
7974,160118,HCE-20131220-7213,2016-06-07T00:00:00,2016-06-09T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
7975,160230,HCE-20160503-2526,2016-06-14T00:00:00,2016-06-16T00:00:00,
7976,160233,HCE-20160427-2485,2016-06-14T00:00:00,2016-06-16T00:00:00,
7977,160235,HCE-20160420-2441,2016-06-14T00:00:00,2016-06-16T00:00:00,
7978,160237,HCE-20160505-2551,2016-06-14T00:00:00,2016-06-16T00:00:00,
7979,160503,HCE-20160524-2747,2016-06-29T00:00:00,2016-07-01T00:00:00,NO CAUSE FOR ACTION INSPECTION
7980,160506,HCE-20160523-2726,2016-06-29T00:00:00,2016-07-01T00:00:00,
7981,160510,HCE-20160525-2750,2016-06-30T00:00:00,2016-07-01T00:00:00,
7982,160511,HCE-20160524-2742,2016-06-30T00:00:00,2016-07-01T00:00:00,
7983,121325,HCE-20130425-3410,2013-09-09T00:00:00,2013-09-09T00:00:00,
7984,118661,HCE-20130219-2810,2013-12-04T00:00:00,2013-12-04T00:00:00,
7985,118652,HCE-20120914-6953,2013-12-04T00:00:00,2013-12-04T00:00:00,NO CAUSE FOR ACTION INSPECTION
7986,117413,HCE-20121121-7650,2013-01-07T00:00:00,2013-01-07T00:00:00,NO CAUSE FOR ACTION INSPECTION
7987,117399,HCE-20120911-6892,2013-01-03T00:00:00,2013-01-03T00:00:00,NO CAUSE FOR ACTION INSPECTION
7988,117387,HCE-20120817-6072,2013-01-03T00:00:00,2013-01-03T00:00:00,
7989,119168,HCE-20131226-7240,2013-12-30T00:00:00,2013-12-30T00:00:00,
7990,119156,HCE-20130920-6493,2013-12-27T00:00:00,2013-12-27T00:00:00,
7991,118540,HCE-20130812-5314,2013-11-07T00:00:00,2013-11-07T00:00:00,
7992,118531,HCE-20130830-6239,2013-11-06T00:00:00,2013-11-06T00:00:00,
7993,118526,HCE-20131011-6696,2013-11-01T00:00:00,2013-11-01T00:00:00,NO CAUSE FOR ACTION INSPECTION
7994,119063,HCE-20131202-7067,2013-12-20T00:00:00,2013-12-20T00:00:00,
7995,119062,HCE-20131106-6945,2013-12-20T00:00:00,2013-12-20T00:00:00,
7996,119061,HCE-20131202-7063,2013-12-20T00:00:00,2013-12-20T00:00:00,NO CAUSE FOR ACTION INSPECTION
7997,119040,HCE-20131002-6590,2013-12-27T00:00:00,2013-12-27T00:00:00,
7998,118907,HCE-20131028-6849,2013-12-20T00:00:00,2013-12-20T00:00:00,
7999,118903,HCE-20130724-5019,2013-12-19T00:00:00,2013-12-19T00:00:00,
8000,118901,HCE-20130910-6459,2013-12-20T00:00:00,2013-12-20T00:00:00,
8001,118894,HCE-20130711-4930,2013-12-20T00:00:00,2013-12-20T00:00:00,
8002,117650,HCE-20121211-7817,2013-01-08T00:00:00,2013-01-08T00:00:00,
8003,118821,HCE-20130912-6353,2013-12-17T00:00:00,2013-12-17T00:00:00,
8004,118819,HCE-20130916-6436,2013-12-17T00:00:00,2013-12-17T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
8005,117528,HCE-20120724-5716,2013-01-03T00:00:00,2013-01-03T00:00:00,
8006,118753,HCE-20130808-5330,2013-12-13T00:00:00,2013-12-13T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
8007,118751,HCE-20131023-6811,2013-12-13T00:00:00,2013-12-13T00:00:00,
8008,118704,HCE-20130906-6303,2013-12-09T00:00:00,2013-12-09T00:00:00,
8009,121027,HCE-20120827-6206,2013-08-05T00:00:00,2013-08-05T00:00:00,
8010,121023,HCE-20130731-5139,2013-08-01T00:00:00,2013-08-01T00:00:00,
8011,121014,HCE-20130626-4581,2013-08-02T00:00:00,2013-08-02T00:00:00,NO CAUSE FOR ACTION INSPECTION
8012,121011,HCE-20130711-4860,2013-08-02T00:00:00,2013-08-02T00:00:00,
8013,120466,HCE-20130920-6493,2013-11-01T00:00:00,2013-11-01T00:00:00,
8014,120455,HCE-20130910-6453,2013-11-01T00:00:00,2013-11-01T00:00:00,NO CAUSE FOR ACTION INSPECTION
8015,120971,HCE-20130604-4230,2013-07-31T00:00:00,2013-07-31T00:00:00,
8016,120436,HCE-20130730-5146,2013-10-22T00:00:00,2013-10-22T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
8017,120430,HCE-20130612-4364,2013-10-22T00:00:00,2013-10-22T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
8018,120419,HCE-20130125-2643,2013-10-22T00:00:00,2013-10-22T00:00:00,
8019,121494,HCE-20130820-5419,2013-09-30T00:00:00,2013-09-30T00:00:00,
8020,121484,HCE-20130605-4233,2013-10-01T00:00:00,2013-10-01T00:00:00,
8021,121483,HCE-20130311-2982,2013-10-01T00:00:00,2013-10-01T00:00:00,
8022,120957,HCE-20121107-7518,2013-07-31T00:00:00,2013-07-31T00:00:00,
8023,120948,HCE-20130611-4353,2013-07-25T00:00:00,2013-07-25T00:00:00,NO CAUSE FOR ACTION INSPECTION
8024,120928,HCE-20130405-3211,2013-07-22T00:00:00,2013-07-22T00:00:00,
8025,120368,HCE-20130731-5116,2013-11-22T00:00:00,2013-11-22T00:00:00,
8026,120366,HCE-20131007-6634,2013-11-25T00:00:00,2013-11-25T00:00:00,
8027,121389,HCE-20130731-5163,2013-10-01T00:00:00,2013-10-01T00:00:00,NO CAUSE FOR ACTION INSPECTION
8028,121377,HCE-20130903-6236,2013-09-30T00:00:00,2013-09-30T00:00:00,NO CAUSE FOR ACTION INSPECTION
8029,121365,HCE-20130709-4836,2013-09-26T00:00:00,2013-09-26T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
8030,120923,HCE-20130701-4711,2013-07-30T00:00:00,2013-07-30T00:00:00,
8031,120905,HCE-20130603-4222,2013-07-30T00:00:00,2013-07-30T00:00:00,
8032,120889,HCE-20121119-7624,2013-07-29T00:00:00,2013-07-29T00:00:00,
8033,120332,HCE-20130808-5275,2013-10-31T00:00:00,2013-10-31T00:00:00,
8034,121268,HCE-20130814-5397,2013-09-27T00:00:00,2013-09-27T00:00:00,
8035,121254,HCE-20130815-5362,2013-09-26T00:00:00,2013-09-26T00:00:00,NO CAUSE FOR ACTION INSPECTION
8036,120853,HCE-20130701-4715,2013-07-25T00:00:00,2013-07-25T00:00:00,
8037,120849,HCE-20130619-4458,2013-07-25T00:00:00,2013-07-25T00:00:00,ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED
8038,120848,HCE-20130426-3412,2013-07-26T00:00:00,2013-07-26T00:00:00,
8039,121478,HCE-20130801-5168,2013-09-16T00:00:00,2013-09-16T00:00:00,
8040,121452,HCE-20130717-4983,2013-09-11T00:00:00,2013-09-11T00:00:00,
8041,121450,HCE-20130705-4873,2013-09-10T00:00:00,2013-09-10T00:00:00,
8042,121449,HCE-20130718-4965,2013-08-26T00:00:00,2013-08-26T00:00:00,NO CAUSE FOR ACTION INSPECTION
8043,120826,HCE-20130612-4416,2013-07-25T00:00:00,2013-07-25T00:00:00,NO CAUSE FOR ACTION INSPECTION
8044,120823,HCE-20130530-4134,2013-07-25T00:00:00,2013-07-25T00:00:00,
8045,120287,HCE-20130816-5373,2013-10-15T00:00:00,2013-10-15T00:00:00,
